t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,389,22,7,79,12,11,3.13,7,8,2.555,29,5,40,115,465,1,0,0,29,43,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,13,74,8,4,1.875
10000,298,30,15,147,41,27,2.368,5,7,1.583,195,8,21,451,2573,4,2,0,184,227,0,4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,95,296,15,2,1.667
15000,216,34,33,194,80,29,2.275,4,7,1.578,440,10,13,858,5516,16,3,0,424,475,0,10097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,207,575,14,2,1.143
20000,252,34,35,165,70,30,2.13,4,6,1.387,693,14,10,1260,8861,24,4,0,716,782,0,16069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,334,866,18,2,1.222
25000,263,30,30,168,69,26,2.189,4,9,1.615,961,16,19,1694,12208,34,9,0,1001,1079,0,22149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,454,1128,18,2,1.167
30000,255,24,31,177,87,21,2.12,4,6,1.217,1228,18,20,2113,15672,40,13,0,1264,1351,0,28377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,578,1393,10,2,1.2
35000,254,28,28,182,80,29,2.046,4,6,0.752,1489,21,23,2539,19085,54,15,0,1528,1610,0,34672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,697,1637,15,2,1.2
40000,287,17,26,150,80,20,2.02,3,5,0.64,1761,23,11,2950,22555,61,17,0,1814,1882,0,40838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,833,1914,15,2,1.133
45000,258,28,20,175,78,28,2.028,3,3,0.569,2041,23,11,3355,25982,63,18,0,2088,2141,0,46834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,971,2191,15,2,1.333
50000,274,29,30,155,72,30,2.01,3,3,0.361,2318,25,18,3769,29514,71,22,0,2373,2421,0,52974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,1099,2453,13,2,1.154
55000,307,25,22,132,56,27,2,2,2,0.094,2582,28,22,4173,32903,77,26,0,2651,2675,0,59070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,1232,2706,18,2,1.389
60000,285,24,19,162,77,24,2.01,3,5,0.597,2854,31,27,4599,36352,83,29,0,2914,2920,0,65165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,1364,2985,13,1,1
65000,291,25,14,145,69,24,2.011,3,4,0.514,3124,34,16,5006,39812,88,31,0,3190,3185,0,71378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,1505,3265,17,2,1.118
70000,255,19,35,154,88,24,2.009,3,3,0.336,3424,36,16,5439,43388,100,37,0,3472,3450,0,77631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,21,1644,3541,16,2,1.313
75000,272,29,31,160,67,30,2.062,4,4,0.31,3690,38,14,5861,46757,104,41,0,3760,3718,0,83520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,1753,3769,14,2,1.286
80000,271,19,37,163,84,21,2.057,3,2,0.316,3966,40,23,6270,50239,107,42,0,4035,3984,0,89709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,1876,4017,12,2,1.167
85000,271,29,14,175,70,30,2.05,3,4,0.355,4231,42,19,6685,53771,120,45,0,4312,4243,0,96034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,1999,4270,18,2,1.222
90000,285,19,25,148,76,20,2.052,3,3,0.586,4496,46,17,7072,57223,128,47,0,4588,4508,0,102345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,2115,4508,14,2,1.357
95000,270,27,32,157,71,27,2.061,3,4,0.888,4769,47,21,7496,60583,138,49,0,4865,4775,0,108287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,2252,4790,20,2,1.3
100000,274,27,29,153,73,28,2.01,3,3,0.364,5035,47,20,7895,63909,144,53,0,5135,5039,0,114216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,2387,5065,15,2,1.267
