t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,293,2,18,39,11,2,4.308,6,3,1.314,15,3,35,47,1528,5,1,0,6,20,0,1456,0,0,29,0,0,0,0,0,0,0,7,0,0,0,0,0
40000,226,10,35,81,15,9,4.167,6,3,1.325,43,6,26,140,4543,17,1,0,29,79,0,4324,1,0,91,0,0,0,0,0,0,0,16,0,0,0,0,0
60000,218,5,29,100,29,4,3.576,6,4,1.644,82,8,29,249,7192,21,1,0,69,170,0,6834,2,0,186,0,0,0,0,0,0,0,22,0,0,0,0,0
80000,216,11,27,98,28,7,3.114,6,6,1.739,117,9,34,346,10314,28,3,0,113,260,0,9822,3,0,272,0,0,0,0,0,0,0,19,0,0,0,0,0
100000,168,9,46,129,41,8,3.408,7,12,2.537,167,10,28,470,14387,40,8,0,155,335,0,13735,4,0,371,0,0,0,0,0,0,0,26,0,0,0,0,0
120000,184,8,42,118,42,7,3.163,7,8,2.441,226,10,33,601,19047,53,9,0,221,463,0,18222,7,0,493,0,0,0,0,0,0,0,22,0,0,0,0,0
140000,179,9,36,128,46,9,2.891,5,9,2.351,294,13,25,743,24102,73,11,0,299,592,0,23065,9,0,600,0,0,0,0,0,0,0,23,0,0,0,0,0
160000,149,9,55,139,57,9,2.833,5,8,1.973,363,14,17,880,29080,94,14,0,364,695,0,27845,9,0,709,0,0,0,0,0,0,0,23,0,0,0,0,0
180000,158,6,45,143,60,6,2.803,5,10,2.186,417,15,31,1006,33878,113,19,0,426,802,0,32489,10,0,832,0,0,0,0,0,0,0,28,0,0,0,0,0
200000,199,8,32,113,41,8,2.878,5,7,2.21,471,15,22,1131,39158,131,21,0,505,922,0,37612,10,0,929,0,0,0,0,0,0,0,20,0,0,0,0,0
220000,176,7,46,123,55,7,2.726,4,8,2.225,538,17,27,1267,43906,147,22,0,567,1020,0,42175,10,0,1043,0,0,0,0,0,0,0,19,0,0,0,0,0
240000,172,6,37,137,53,5,2.966,5,9,2.423,594,17,22,1399,48996,164,26,0,633,1118,0,47099,11,0,1150,0,0,0,0,0,0,0,21,0,0,0,0,0
260000,177,5,51,119,50,5,3.055,5,8,2.25,658,18,35,1513,53960,178,27,0,705,1239,0,51878,12,0,1245,0,0,0,0,0,0,0,22,0,0,0,0,0
280000,168,6,58,120,52,6,2.931,4,8,2.169,727,19,19,1647,58537,190,32,0,778,1365,0,56254,13,0,1350,0,0,0,0,0,0,0,23,0,0,0,0,0
300000,179,5,46,122,51,5,2.929,5,10,2.728,777,20,24,1775,63163,205,35,0,840,1469,0,60728,14,0,1459,0,0,0,0,0,0,0,17,0,0,0,0,0
320000,213,7,43,89,34,7,3.098,5,10,2.63,834,23,20,1895,67765,222,39,0,917,1604,0,65158,15,0,1541,0,0,0,0,0,0,0,13,0,0,0,0,0
340000,210,4,36,102,41,4,2.956,4,8,2.546,884,25,24,2014,71857,234,41,0,975,1689,0,69104,17,0,1635,0,0,0,0,0,0,0,15,0,0,0,0,0
360000,212,7,48,85,38,7,2.867,4,8,2.598,944,26,15,2125,76037,255,41,0,1039,1794,0,73115,17,0,1709,0,0,0,0,0,0,0,13,0,0,0,0,0
380000,200,10,43,99,39,9,2.854,4,8,2.539,1006,28,18,2254,80679,265,44,0,1106,1893,0,77579,17,0,1809,0,0,0,0,0,0,0,11,0,0,0,0,0
400000,198,5,44,105,47,5,2.769,5,10,2.429,1063,29,21,2356,85385,278,46,0,1167,1980,0,82139,18,0,1882,0,0,0,0,0,0,0,11,0,0,0,0,0
420000,210,2,55,85,45,2,2.957,5,8,2.357,1110,30,13,2441,89448,295,47,0,1225,2082,0,86054,18,0,1938,0,0,0,0,0,0,0,11,0,0,0,0,0
440000,237,0,40,75,41,0,2.805,4,8,2.269,1159,30,12,2545,93216,303,51,0,1284,2187,0,89688,18,0,2004,0,0,0,0,0,0,0,7,0,0,0,0,0
460000,208,5,54,85,47,5,2.577,4,6,1.953,1225,30,14,2660,97438,316,52,0,1341,2297,0,93715,18,0,2095,0,0,0,0,0,0,0,8,0,0,0,0,0
480000,219,6,42,85,36,6,2.833,4,4,1.801,1276,31,20,2772,101583,332,54,0,1404,2390,0,97720,20,0,2172,0,0,0,0,0,0,0,13,0,0,0,0,0
500000,198,5,45,104,43,5,2.958,4,4,1.617,1327,32,18,2893,105876,345,55,0,1455,2474,0,101853,20,0,2260,0,0,0,0,0,0,0,14,0,0,0,0,0
520000,194,9,41,108,38,8,3.043,5,9,2.458,1380,34,21,3016,110199,356,59,0,1517,2581,0,106007,20,0,2351,0,0,0,0,0,0,0,18,0,0,0,0,0
540000,200,7,43,102,40,7,3.021,4,9,2.629,1437,35,21,3136,114618,371,64,0,1581,2702,0,110248,20,0,2446,0,0,0,0,0,0,0,13,0,0,0,0,0
560000,187,5,66,94,44,5,3.184,4,8,2.63,1492,35,19,3245,118609,385,68,0,1639,2800,0,114071,20,0,2520,0,0,0,0,0,0,0,14,0,0,0,0,0
580000,180,7,61,104,41,7,3.25,4,7,2.511,1543,36,17,3366,122743,398,69,0,1699,2904,0,118037,21,0,2604,0,0,0,0,0,0,0,14,0,0,0,0,0
600000,206,6,39,101,37,6,3.093,5,10,2.85,1584,37,20,3457,126793,414,72,0,1752,3013,0,121955,22,0,2662,0,0,0,0,0,0,0,10,0,0,0,0,0
620000,217,6,31,98,34,6,3.15,6,9,2.678,1634,38,20,3571,131247,434,74,0,1814,3112,0,126259,22,0,2746,0,0,0,0,0,0,0,16,0,0,0,0,0
