t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,108,20,2,382,41,24,4.908,8,14,3.141,96,7,43,515,7470,19,2,0,50,99,0,6931,2,0,0,0,0,0,0,0,0,0,0,0,0,0,513,494
40000,80,20,7,405,41,26,4.731,8,17,3.559,156,7,54,816,16413,44,6,0,136,294,0,15567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,2028
60000,76,20,2,414,54,27,4.173,8,17,3.52,225,10,50,1147,24294,66,8,0,232,523,0,23119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,3669
80000,69,17,5,421,58,23,4.136,8,19,3.75,300,10,53,1451,32661,86,13,0,331,723,0,31183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,5389
100000,89,23,1,399,52,25,4.312,9,26,4.074,364,12,52,1759,41149,111,14,0,436,949,0,39355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6944,6912
120000,100,13,3,396,62,22,4.024,8,23,3.921,444,13,53,2083,50902,143,17,0,541,1176,0,48788,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8688,8650
140000,120,13,0,379,69,18,3.851,8,21,3.818,526,13,52,2405,60258,165,19,0,655,1404,0,57824,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10208,10184
160000,104,25,0,383,56,26,3.915,8,19,3.648,601,13,48,2730,69911,184,23,0,761,1619,0,67143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11665,11636
180000,92,14,4,402,62,23,4.071,8,24,4.031,685,15,50,3064,77884,213,26,0,864,1839,0,74784,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13104,13069
200000,90,7,3,412,87,14,3.733,7,24,3.748,777,17,44,3412,87127,235,27,0,977,2065,0,83689,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14601,14575
220000,84,17,1,410,79,23,3.49,7,21,3.629,871,19,49,3770,97230,264,29,0,1101,2300,0,93425,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16202,16173
240000,83,16,0,413,94,20,3.246,7,19,3.342,971,19,47,4111,107607,288,31,0,1220,2522,0,103459,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17578,17560
260000,104,18,2,388,85,22,3.318,7,19,3.446,1076,20,53,4465,118554,324,35,0,1352,2767,0,114050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19154,19137
280000,102,21,4,385,81,25,3.283,7,17,3.403,1183,20,54,4817,129995,349,39,0,1483,2990,0,125135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20486,20468
300000,86,20,1,405,92,24,3.233,7,14,3.256,1305,22,54,5228,140850,379,44,0,1628,3240,0,135582,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21810,21794
320000,96,18,7,391,94,22,3.112,7,14,3.054,1417,22,52,5588,152279,397,48,0,1763,3482,0,146644,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23140,23122
340000,110,20,6,376,77,24,3.337,7,14,3.184,1520,24,52,5956,163427,415,51,0,1906,3722,0,157423,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24466,24439
360000,97,18,3,394,90,24,3.158,7,16,3.266,1641,24,55,6339,175274,452,53,0,2039,3959,0,168888,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25937,25906
380000,87,10,5,410,103,18,3.099,7,12,2.865,1763,26,55,6732,186863,481,54,0,2177,4196,0,180091,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27367,27337
400000,111,14,4,383,93,18,3.153,7,14,3.141,1872,28,54,7073,198554,512,55,0,2317,4424,0,191435,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28949,28920
420000,89,20,3,400,87,26,3.115,7,14,3.089,1978,28,47,7426,210060,541,55,0,2439,4634,0,202581,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30410,30381
440000,94,15,5,398,98,19,3.171,7,14,3.036,2090,28,49,7784,222693,572,59,0,2571,4870,0,214852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31733,31707
460000,103,17,3,389,91,22,3.124,6,11,2.735,2214,29,52,8169,234483,592,61,0,2718,5120,0,226252,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33167,33139
480000,119,9,3,381,97,14,3.252,6,11,2.929,2322,30,50,8534,245546,613,66,0,2856,5360,0,236955,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34563,34539
500000,102,16,6,388,86,25,3.144,6,12,2.823,2435,32,49,8901,257311,635,71,0,2983,5595,0,248347,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35908,35872
520000,112,16,1,383,87,20,3.29,6,16,3.237,2537,34,47,9277,267989,665,78,0,3118,5841,0,258659,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37248,37227
540000,101,19,4,388,87,24,3.162,6,17,3.201,2659,34,50,9683,280076,701,84,0,3263,6102,0,270339,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38529,38504
560000,101,14,7,390,101,19,3.017,6,17,3.086,2772,36,48,10023,291983,730,87,0,3390,6314,0,281907,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39913,39886
580000,89,12,3,408,106,19,3.064,6,16,3.148,2896,36,45,10412,303962,761,92,0,3535,6544,0,293501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41288,41257
600000,107,13,0,392,100,18,3.127,6,15,3.174,3012,38,49,10786,315450,786,94,0,3683,6783,0,304614,9,0,0,0,0,0,0,0,0,0,0,0,0,0,42567,42545
620000,95,11,2,404,106,16,3.123,6,16,3.321,3122,38,52,11148,327214,818,96,0,3821,6995,0,316017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,43705,43678
