t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,436,6,8,62,11,6,3.529,6,9,2.94,28,3,12,106,1791,16,2,0,14,34,0,1669,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,369,9,35,99,33,7,3.225,6,14,3.497,95,6,10,286,6356,50,4,0,55,106,0,5994,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,355,7,22,128,50,7,2.509,5,18,3.405,171,7,5,503,12184,111,9,0,112,191,0,11598,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,358,6,22,126,54,6,2.417,5,13,3.153,269,9,7,716,18936,170,14,0,180,284,0,18117,15,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,381,4,19,108,47,4,2.451,5,16,3.475,356,12,9,907,25442,220,21,0,249,381,0,24411,17,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,378,6,20,108,39,6,2.756,4,10,2.81,446,13,10,1103,31881,279,26,0,312,471,0,30601,18,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,337,10,25,140,45,9,2.926,5,18,3.609,530,13,6,1306,37730,335,35,0,370,564,0,36212,20,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,365,5,10,132,42,5,2.957,5,12,2.878,600,13,10,1487,43477,395,38,0,435,664,0,41768,22,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,354,12,14,132,35,11,3,6,12,3.044,659,13,8,1650,49084,449,43,0,480,737,0,47199,26,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,358,2,23,129,54,2,2.643,6,14,3.214,735,14,1,1822,54350,498,48,0,540,839,0,52268,29,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,360,6,17,129,50,5,2.545,6,13,3.183,809,15,10,2001,60373,551,54,0,592,924,0,58096,31,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,339,12,16,145,44,9,2.868,6,15,3.149,887,17,9,2188,66685,599,57,0,651,1000,0,64189,33,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,371,5,17,119,44,5,2.735,5,17,3.432,964,18,4,2368,73268,658,68,0,715,1099,0,70579,38,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,416,6,2,88,27,6,2.697,5,11,2.726,1034,20,10,2538,78586,702,74,0,775,1194,0,75713,41,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,395,8,15,94,30,8,2.658,5,9,2.198,1095,20,7,2689,83004,748,79,0,817,1266,0,79944,42,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,403,5,12,92,31,4,2.914,6,9,2.663,1162,21,11,2840,87802,793,82,0,874,1342,0,84572,45,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,340,10,18,144,40,8,3.063,6,13,2.864,1223,24,5,3030,92720,843,86,0,922,1420,0,89274,46,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,358,6,11,137,45,6,2.745,6,14,3.231,1293,24,15,3210,98527,908,90,0,984,1522,0,94878,50,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,361,11,12,128,34,10,2.977,6,11,2.9,1365,24,12,3388,105172,972,92,0,1041,1605,0,101323,51,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,315,10,27,160,47,10,3.193,6,17,3.643,1453,26,7,3621,111684,1016,99,0,1103,1710,0,107569,53,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,341,13,14,144,40,12,2.942,5,17,3.442,1529,29,5,3835,118732,1076,108,0,1173,1839,0,114382,54,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,362,8,14,128,43,7,2.8,5,16,3.356,1617,31,7,4047,125557,1124,111,0,1247,1955,0,120968,57,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,313,8,21,170,57,8,2.831,5,14,3.305,1695,31,8,4247,132632,1190,114,0,1301,2029,0,127822,60,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,338,2,31,141,57,2,2.898,5,17,3.646,1781,32,5,4446,140226,1254,120,0,1371,2147,0,135180,61,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,365,4,20,123,53,4,2.439,4,16,3.516,1867,33,5,4647,146941,1307,124,0,1434,2251,0,141665,63,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,365,3,21,123,49,3,2.731,5,18,3.975,1965,35,8,4861,153865,1380,133,0,1505,2343,0,148341,66,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,362,4,22,124,40,4,3.295,5,13,3.344,2039,36,8,5062,159904,1426,138,0,1562,2433,0,154161,68,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,329,7,33,143,49,6,3.055,5,16,3.633,2106,36,9,5246,165740,1481,144,0,1613,2526,0,159779,70,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,333,9,19,151,45,8,3,5,18,3.675,2177,36,8,5450,171591,1538,148,0,1681,2628,0,165400,72,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,327,12,29,144,41,11,3.096,5,18,3.666,2249,38,4,5634,178135,1590,153,0,1738,2721,0,171719,72,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,355,9,15,133,33,8,3.39,6,15,3.549,2312,38,13,5817,184466,1663,155,0,1799,2828,0,177853,73,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,320,10,30,152,49,9,3.017,6,18,3.937,2395,41,4,6029,191016,1732,160,0,1856,2924,0,184159,76,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,359,13,8,132,32,12,3,6,16,3.678,2464,42,11,6233,197838,1794,167,0,1917,3038,0,190772,76,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,373,6,16,117,38,6,2.909,5,15,3.513,2535,42,6,6418,204086,1854,171,0,1980,3144,0,196811,77,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,373,4,16,119,35,4,3.359,5,12,2.904,2597,44,8,6597,209726,1901,176,0,2033,3247,0,202247,78,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,370,2,17,123,45,2,2.936,4,11,2.658,2660,44,11,6769,214970,1942,178,0,2089,3342,0,207310,80,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,333,12,20,147,37,11,3.313,5,11,2.708,2718,45,9,6943,220381,1998,184,0,2128,3417,0,212520,81,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,307,11,30,164,50,9,3.153,5,15,3.308,2791,46,6,7150,226251,2062,190,0,2191,3528,0,218151,86,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,344,3,27,138,52,3,2.927,5,15,3.276,2866,47,5,7333,232353,2121,195,0,2258,3637,0,224050,90,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,348,1,30,133,54,1,2.964,5,16,3.581,2946,48,7,7515,238503,2179,202,0,2324,3734,0,229982,91,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,340,4,34,134,51,4,3,6,18,3.64,3013,49,7,7699,244657,2253,207,0,2384,3831,0,235923,93,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,352,5,39,116,51,5,2.661,5,17,3.68,3098,50,6,7900,250740,2301,213,0,2455,3934,2,241770,97,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,350,9,14,139,45,9,2.685,5,15,3.497,3173,52,8,8107,257342,2370,220,0,2509,4005,2,248177,100,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,340,10,27,135,46,10,2.75,5,13,3.234,3260,54,10,8305,264167,2424,222,0,2570,4099,2,254761,104,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,349,8,24,131,47,8,2.709,6,13,3.232,3348,55,4,8516,270592,2467,227,0,2645,4218,2,260943,104,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,350,7,21,134,45,7,2.885,5,14,3.302,3427,56,3,8713,276492,2513,233,0,2715,4314,2,266609,104,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,349,5,21,137,49,5,2.852,5,13,3.187,3503,58,1,8916,282133,2573,241,0,2779,4410,2,272037,107,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,366,11,14,121,36,10,2.826,5,15,3.4,3569,60,6,9089,288183,2619,247,0,2846,4518,2,277890,108,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,328,5,46,133,60,5,2.692,5,15,3.422,3651,63,2,9269,294542,2675,254,0,2897,4603,2,284025,110,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,339,5,24,144,50,5,2.909,5,14,3.553,3730,64,4,9465,301041,2713,259,0,2963,4696,2,290298,110,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
