t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,494,2,0,13,1,3,2.25,3,2,0.811,19,7,55,39,206,0,1,0,12,19,0,363,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,59,2,3,2.5
10000,425,8,8,62,20,12,2.031,3,2,0.201,109,12,28,196,1083,4,1,0,61,64,0,1811,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,53,346,10,2,1.7
15000,381,15,11,96,30,19,2,2,2,0.408,299,17,37,518,3137,9,2,0,178,175,0,5214,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,133,1062,14,3,1.643
20000,405,7,20,75,33,11,2,2,3,0.663,494,20,34,826,5205,13,2,0,305,294,0,8699,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,214,1668,9,2,1.667
25000,383,13,7,89,26,20,2.022,3,3,0.497,682,24,30,1113,7056,18,3,0,411,389,0,11834,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,289,2258,17,2,1.706
30000,398,7,14,79,22,17,2.026,3,2,0.172,872,27,26,1433,9053,24,7,0,531,504,0,15246,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,376,3008,13,3,2
35000,369,11,17,95,35,18,2,2,1,0,1061,29,21,1729,11121,31,9,0,643,612,0,18642,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,455,3718,17,3,1.706
40000,368,10,21,100,31,20,2,2,2,0.139,1274,32,29,2054,13350,34,11,0,783,740,0,22328,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,545,4524,19,3,1.737
45000,365,17,16,103,23,25,2,2,2,0.146,1468,35,30,2375,15294,36,14,0,911,857,0,25670,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,637,5336,17,3,2
50000,361,11,21,103,35,22,2.018,3,3,0.346,1684,40,21,2703,17655,43,15,0,1052,990,0,29706,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,725,6067,16,2,1.75
55000,386,12,18,77,18,22,2,2,2,0.169,1894,43,28,3024,19837,49,16,0,1190,1107,0,33147,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,808,6752,18,3,1.944
60000,365,18,21,90,23,26,2.02,3,3,0.474,2086,44,24,3346,21871,54,19,0,1314,1224,0,36475,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,885,7411,22,3,1.682
