t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,340,25,16,114,21,18,2.692,7,12,2.291,70,6,29,186,791,2,2,0,47,75,0,1301,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,23,365,14,3,1.714
10000,280,24,20,174,28,27,2.473,5,12,2.393,242,8,24,547,3137,9,4,0,205,239,0,5308,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71,98,1467,19,4,2.158
15000,283,28,26,165,32,29,2.492,5,11,2.474,419,10,26,919,5660,15,5,0,409,463,0,9522,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,168,2610,18,4,1.889
20000,251,27,23,190,30,31,2.443,5,9,2.37,590,12,23,1292,8054,21,8,0,595,657,0,13614,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,94,248,3935,25,5,2.16
25000,248,22,16,213,33,29,2.452,5,10,2.415,767,14,30,1670,10626,30,12,0,789,862,0,17942,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94,332,5605,26,6,2.231
30000,226,26,21,227,34,30,2.594,6,12,2.608,923,15,29,2034,12993,35,16,0,970,1044,0,22232,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93,393,6931,26,4,2.077
35000,244,26,16,208,39,25,2.547,7,12,2.663,1093,17,23,2416,15283,42,18,0,1175,1279,0,26332,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,81,466,8392,20,4,2.15
40000,238,28,19,205,36,28,2.469,6,11,2.624,1249,19,22,2763,17555,44,19,0,1353,1483,0,30355,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,87,535,9726,23,6,2.261
45000,245,30,27,194,35,31,2.348,6,11,2.222,1427,22,16,3139,19822,49,22,0,1568,1711,0,34250,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,81,609,11204,27,7,2.074
50000,273,25,30,165,45,23,2.265,7,9,1.915,1608,24,22,3486,22140,60,27,0,1761,1918,0,38375,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65,685,12373,18,6,2.111
55000,296,23,28,158,28,24,2.404,7,8,1.653,1765,26,35,3815,24519,66,29,0,1947,2087,0,42417,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,749,13603,20,6,2.1
60000,269,35,18,179,25,28,2.491,5,8,1.815,1920,29,28,4148,26616,72,33,0,2118,2254,0,46232,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,79,824,14774,21,5,2.095
