t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
700000,342,6,23,141,56,5,2.59,5,14,3.549,2757,46,7,6358,206320,1852,183,0,2010,2905,22,199184,99,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,340,10,14,147,44,9,2.943,6,16,3.555,2828,47,7,6555,213072,1920,188,0,2070,2994,22,205725,101,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,339,7,24,142,42,7,3.184,7,13,3.012,2917,47,7,6768,219504,1966,197,0,2149,3120,22,211897,103,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,323,9,23,157,50,9,2.797,7,18,3.476,2994,49,9,6971,226052,2021,204,0,2210,3239,22,218199,104,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,367,7,19,119,44,6,2.74,6,19,3.765,3072,51,9,7168,233071,2081,211,0,2289,3348,22,225007,106,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,375,3,16,118,46,3,2.694,5,15,3.409,3153,52,6,7386,239376,2125,216,0,2365,3450,22,231081,109,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,364,8,14,126,44,7,2.686,5,14,3.216,3233,52,6,7584,245207,2176,222,0,2427,3536,22,236691,112,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,416,3,9,84,24,3,3.37,5,8,2.682,3293,52,11,7753,250976,2240,228,0,2481,3623,22,242285,115,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,352,2,21,137,44,2,3.391,6,16,3.403,3350,54,5,7929,255900,2285,230,0,2518,3693,22,247009,117,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,362,10,23,117,30,10,3.225,7,14,3.326,3420,54,7,8131,261670,2345,235,0,2587,3812,22,252537,118,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,387,4,11,110,36,4,2.925,6,16,3.49,3484,54,9,8307,266818,2377,242,0,2649,3931,22,257502,122,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,325,8,35,144,55,7,2.806,4,12,3.067,3568,54,5,8497,272379,2434,247,0,2706,4017,22,262813,126,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,370,5,18,119,43,5,2.792,4,11,2.772,3641,54,12,8693,277858,2490,254,0,2777,4133,22,268090,127,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,359,3,19,131,51,3,2.741,5,16,3.385,3715,54,6,8880,283962,2540,263,0,2834,4219,22,274000,129,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,339,10,26,137,44,9,3,5,19,3.831,3801,58,9,9081,290688,2593,269,0,2904,4316,22,280477,135,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,342,4,23,143,57,4,2.689,5,15,3.289,3887,58,7,9293,297709,2657,273,0,2964,4421,22,287257,137,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
