t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,278,74,160,127,5,19,9.333,10,9,2.907,32,1,2,57,418,107,0,0,39,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,174,100,183,183,2,26,10,10,6,2.359,46,2,1,115,626,160,0,0,61,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,204,101,172,163,2,24,9.962,10,6,2.27,85,2,2,180,852,221,0,0,153,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,184,110,147,199,5,24,8.517,10,11,2.987,106,2,1,245,1034,267,0,0,211,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,149,117,151,223,2,24,9.115,10,11,3.069,119,3,0,297,1182,321,0,0,261,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,175,112,155,198,6,21,8.889,10,8,2.647,161,3,1,364,1403,385,0,0,353,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,185,102,161,192,6,22,8.571,10,9,2.658,193,4,0,418,1610,446,0,0,429,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,212,94,159,175,3,24,8.741,10,11,3.003,226,4,1,468,1805,500,0,0,508,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,197,99,163,181,5,24,8.517,10,12,3.005,258,4,2,529,2001,558,0,0,579,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,177,102,178,183,3,26,9.207,10,9,2.577,296,4,1,588,2246,621,0,0,659,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,184,103,169,184,7,23,8.533,10,11,2.769,327,4,0,649,2433,670,0,0,732,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,184,117,142,197,2,24,9.231,10,7,2.234,351,4,1,701,2580,711,0,0,789,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,164,109,160,207,4,24,9.25,10,8,2.283,380,5,2,768,2767,766,0,0,858,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,146,117,165,212,1,26,9.481,10,7,2.184,408,5,0,837,2964,812,0,0,925,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,149,124,144,223,2,26,9.214,10,8,2.287,436,5,1,906,3140,863,0,0,996,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
