t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,225,10,35,82,22,9,3.419,6,5,1.865,36,5,22,97,2368,8,1,0,14,28,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,185,6,30,131,49,6,2.855,5,6,1.856,101,7,21,269,7460,19,3,0,69,131,0,7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,135,8,45,164,71,8,2.532,5,6,1.728,190,8,9,464,14650,34,5,0,141,243,0,14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,171,5,24,152,59,5,2.688,5,5,1.668,251,9,24,616,22186,55,5,0,224,356,0,21437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,163,8,19,162,55,8,2.825,5,9,2.169,324,11,23,796,29574,71,9,0,299,478,0,28625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,157,7,23,165,62,5,2.806,4,9,2.163,403,12,18,974,37052,86,12,0,381,606,0,35888,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,171,10,27,144,49,10,2.78,4,6,2.038,481,13,21,1151,44410,102,14,0,472,756,0,43019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,145,7,31,169,59,7,2.955,5,8,2.141,560,14,21,1341,51892,116,22,0,548,888,0,50272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,140,12,38,162,56,11,2.881,5,8,2.289,628,15,20,1513,59094,138,22,0,627,1021,0,57252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,132,7,35,178,65,7,2.847,5,10,2.621,705,16,13,1710,66125,156,26,0,714,1155,0,64056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,105,7,39,201,80,6,2.721,5,9,2.652,787,16,14,1899,73091,172,28,0,797,1276,0,70790,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,139,7,24,182,67,7,2.743,5,9,2.69,863,18,14,2088,80564,189,29,0,892,1419,0,78058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,115,9,42,186,67,8,2.973,5,9,2.85,942,20,13,2269,87191,201,31,0,982,1537,0,84455,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,149,6,35,162,66,6,2.625,5,9,2.861,1019,21,15,2450,94035,229,32,0,1076,1689,0,91081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,149,8,45,150,63,6,2.725,6,9,2.611,1092,21,8,2612,100907,253,35,0,1158,1810,0,97748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,124,5,36,187,70,5,2.867,6,11,2.816,1168,22,14,2792,107832,270,38,0,1233,1922,0,104464,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,156,8,35,152,59,8,2.716,4,8,2.557,1248,22,14,2978,115091,300,39,0,1330,2078,0,111504,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,145,6,43,158,64,6,2.814,4,7,2.443,1328,22,20,3155,122028,323,40,0,1414,2203,0,118213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,144,8,55,145,57,8,2.954,4,8,2.718,1408,24,11,3339,128894,343,41,0,1503,2359,0,124833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,139,10,32,171,59,9,2.897,4,8,2.696,1479,24,18,3528,135666,367,41,0,1577,2481,0,131400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,144,10,34,164,53,10,3.032,4,9,2.705,1544,25,16,3701,142724,381,42,0,1654,2606,0,138260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,129,12,26,185,56,12,2.956,4,8,2.552,1615,27,17,3900,149046,397,46,0,1729,2737,0,144360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,140,6,36,170,66,6,2.819,5,9,2.377,1694,28,18,4084,156067,415,48,0,1809,2884,0,151165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,136,13,34,169,54,13,2.881,5,8,2.488,1769,29,16,4269,163109,431,51,0,1896,3026,0,157975,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,127,3,32,190,72,3,2.92,5,8,2.256,1836,31,24,4445,170585,460,52,0,1964,3135,0,165266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,119,8,25,200,65,6,3.085,5,8,2.442,1905,33,22,4630,177211,476,53,0,2045,3264,0,171675,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,138,6,26,182,58,6,3.203,5,9,2.65,1970,35,17,4804,183745,486,56,0,2130,3411,0,178000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,141,4,33,174,58,3,3.328,6,10,2.774,2032,35,21,4979,190288,498,58,0,2204,3551,0,184332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,142,14,36,160,48,13,3.066,6,9,2.825,2101,35,17,5170,196947,504,60,0,2283,3702,0,190762,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,182,11,36,123,39,10,3.02,7,8,2.77,2172,35,25,5347,203311,519,62,0,2374,3866,0,196907,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,145,9,42,156,55,8,2.952,7,11,2.882,2242,35,9,5526,209464,540,63,0,2442,3977,0,202846,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,159,7,37,149,49,7,3.232,7,13,3.094,2300,35,25,5681,216243,553,67,0,2515,4096,0,209451,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,137,13,36,166,53,10,2.984,7,14,3.154,2368,35,15,5863,222309,570,71,0,2589,4225,0,215293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,131,8,30,183,56,8,3.172,7,12,3.242,2429,36,23,6030,228757,588,71,0,2658,4336,0,221555,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,148,8,30,166,53,7,3.05,7,10,2.937,2505,37,15,6227,235604,603,72,0,2743,4509,0,228162,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,139,10,36,167,50,9,3.169,7,9,2.852,2573,37,24,6403,242382,616,73,0,2827,4647,0,234706,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,137,10,39,166,50,10,3.233,7,11,3.039,2639,39,16,6584,248884,633,77,0,2904,4781,0,240996,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,139,11,43,159,54,8,2.984,7,12,2.842,2716,41,21,6769,255163,654,78,0,2992,4933,0,247038,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,138,8,36,170,49,7,3.554,7,11,2.808,2775,41,18,6940,261656,678,78,0,3063,5061,0,253331,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,140,8,49,155,51,7,3.19,7,12,2.507,2834,41,19,7090,267936,700,79,0,3135,5194,0,259405,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,128,14,31,179,53,10,3.143,7,13,2.78,2903,43,20,7279,274586,717,82,0,3209,5338,0,265828,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,129,7,46,170,58,7,3.2,7,14,3.061,2976,47,14,7469,281313,733,85,0,3294,5490,0,272320,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,149,10,26,167,46,10,3.268,7,13,2.959,3034,49,20,7649,288078,757,85,0,3375,5618,0,278887,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,113,9,26,204,52,8,3.65,7,11,3.108,3087,49,22,7825,294159,771,86,0,3433,5718,0,284769,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,135,8,27,182,44,8,3.885,8,12,3.067,3133,49,29,7980,300392,789,87,0,3503,5861,0,290812,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
