t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,269,74,156,141,3,22,9.36,10,9,2.752,24,2,1,62,374,97,0,0,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,176,102,184,178,1,26,9.481,10,8,2.682,42,3,1,127,577,151,0,0,65,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,148,117,151,224,2,23,9.76,10,7,2.366,56,3,0,205,742,194,0,0,112,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,188,105,140,207,2,24,9.154,10,8,2.686,93,3,1,262,946,243,0,0,194,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,223,81,168,168,7,29,7.472,10,19,3.94,151,3,0,334,1192,307,0,0,315,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,257,73,173,137,2,24,9.462,10,10,3.046,193,4,3,396,1421,369,0,0,422,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,217,95,171,157,2,25,9.519,10,8,2.682,213,4,0,450,1604,411,0,0,466,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,189,97,179,175,2,24,9.462,10,8,2.564,233,4,0,509,1779,461,0,0,520,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,242,95,135,168,4,19,8.609,10,10,2.821,260,4,1,568,1922,497,0,0,596,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,172,105,156,207,5,24,8.621,10,11,3.052,286,4,1,643,2127,557,0,0,652,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,212,105,142,181,5,23,8.071,10,15,3.423,323,5,0,703,2320,604,0,0,736,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,220,94,157,169,1,20,9.619,10,7,2.451,349,5,0,756,2516,662,0,0,818,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,182,109,157,192,3,20,9.87,10,7,2.469,371,5,0,815,2699,718,0,0,873,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,192,97,157,194,2,25,9.444,10,7,2.398,402,5,1,875,2865,761,0,0,932,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,168,106,183,183,2,27,9.31,10,11,2.954,419,5,0,912,3030,810,0,0,984,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
