t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,490,3,0,19,1,2,4.667,6,3,1.585,5,2,60,30,246,0,0,0,14,28,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,449,9,11,43,7,6,3.846,7,5,1.988,33,5,52,117,796,0,0,0,45,70,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,466,3,4,39,12,3,2.8,6,5,2.149,65,6,49,219,1566,0,0,0,89,149,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,403,11,14,84,30,11,2.268,5,7,2.158,158,10,37,402,3136,3,3,0,165,240,0,2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,353,14,23,122,53,14,2.149,4,7,2.012,312,14,35,697,5933,12,8,0,309,384,0,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,375,12,19,106,47,12,2.102,3,6,1.549,486,15,36,991,8933,19,12,0,493,566,0,7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,331,15,30,136,66,15,2.049,3,5,1.294,676,19,33,1302,12047,25,14,0,667,723,0,10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,349,11,27,125,60,11,2.141,3,6,1.519,849,20,28,1606,15301,39,16,0,857,901,0,13278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,353,12,34,112,53,12,2.246,3,5,1.585,1007,24,37,1881,18311,45,20,0,1032,1073,0,15933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,385,9,13,104,47,9,2.054,3,4,1.071,1175,29,27,2193,21379,57,22,0,1222,1272,0,18614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,392,15,21,84,36,15,2.039,3,3,0.807,1339,33,32,2455,24257,68,22,0,1393,1434,0,21136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,396,11,18,87,41,11,2,2,2,0.57,1488,39,37,2701,27011,73,22,0,1545,1569,0,23570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,393,9,24,86,46,9,2,2,2,0.376,1648,42,31,2968,29745,85,23,0,1702,1713,0,25973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,402,6,20,84,46,6,2,2,3,0.766,1794,45,42,3209,32361,92,23,0,1851,1855,0,28294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,372,13,23,104,47,13,2.1,3,4,0.848,1959,47,32,3493,35277,103,28,0,2010,2008,0,30861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,371,11,21,109,52,11,2.063,3,5,0.981,2115,51,35,3763,38204,112,29,0,2168,2162,0,33454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,369,14,18,111,48,14,2.081,3,5,1.371,2284,56,32,4052,41233,121,31,0,2342,2323,0,36109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,374,8,15,115,57,8,2,2,3,0.8,2436,57,28,4321,44217,124,32,0,2493,2471,0,38774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000,369,15,18,110,49,15,2,2,3,0.543,2624,59,17,4622,47455,130,37,0,2684,2649,0,41615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,384,9,20,99,50,9,2.017,3,4,0.749,2811,59,39,4913,50522,142,38,0,2876,2827,0,44303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
