t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,979,41,180,80,11,13,8.75,10,11,2.718,33,1,0,33,350,79,0,0,40,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,1028,49,123,80,1,14,9.6,10,7,2.33,47,2,0,71,493,116,0,0,94,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,997,47,155,81,9,13,9.5,10,8,2.275,66,2,1,100,630,151,0,0,135,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,958,51,199,72,8,20,8.857,10,9,2.286,90,2,0,128,822,189,0,0,179,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,973,53,177,77,8,17,9.08,10,8,2.03,103,2,2,156,943,216,0,0,217,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,980,61,154,85,7,14,8.905,10,6,1.664,121,2,0,191,1086,255,0,0,260,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,972,65,155,88,3,16,9.842,10,4,1.429,135,2,2,219,1215,286,0,0,294,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,929,72,167,112,3,17,9.65,10,5,1.678,144,2,0,259,1341,316,0,0,317,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,989,58,141,92,5,12,8.529,10,6,2.087,160,3,2,278,1455,348,0,0,370,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,901,85,175,119,3,16,10,10,3,1.021,176,3,0,317,1630,391,0,0,392,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,821,99,222,138,9,19,9.571,10,5,1.593,197,3,3,355,1820,442,0,0,425,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,880,93,169,138,3,19,9.591,10,5,1.639,220,3,0,383,1989,479,0,0,486,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
