t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,484,3,2,23,7,2,2.667,5,3,1.224,18,4,16,42,1195,17,0,0,11,21,1,1147,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,423,2,16,71,39,2,2.122,4,8,1.852,84,8,6,168,4445,57,2,0,43,58,4,4263,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,374,5,26,107,51,5,2.321,4,15,2.899,167,9,6,310,10021,85,5,3,90,108,7,9652,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,401,1,17,93,50,1,2.157,4,10,2.465,243,10,8,460,16034,149,8,5,149,184,7,15503,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,386,4,27,95,50,4,2.222,4,14,2.711,329,11,7,622,21816,195,16,8,219,269,9,21095,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,371,5,36,100,54,5,2.254,4,13,3.221,417,11,1,768,27520,247,22,10,283,342,9,26615,21,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,352,6,42,112,58,6,2.359,5,14,3.029,514,13,1,933,33637,292,28,13,355,427,9,32513,25,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,355,7,31,119,56,7,2.349,5,17,3.412,595,15,2,1088,40324,338,34,15,428,508,9,39013,29,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,350,7,36,119,52,7,2.576,7,15,3.513,680,16,3,1251,46909,391,37,16,501,601,9,45389,33,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,403,4,16,89,42,4,2.261,6,13,3.026,757,16,7,1402,53459,442,39,18,588,723,9,51761,36,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,366,4,34,108,54,4,2.345,5,17,3.511,845,21,1,1569,59778,495,48,18,648,795,9,57875,39,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,348,5,32,127,56,5,2.607,7,21,3.837,938,21,7,1749,66776,568,53,23,721,890,9,64646,43,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,361,8,25,118,45,7,2.615,5,20,3.921,1010,22,2,1917,73253,621,58,24,793,970,11,70917,44,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,376,5,26,105,51,5,2.286,4,17,3.534,1103,25,4,2089,80037,664,65,25,868,1061,11,77496,46,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,397,4,19,92,46,4,2.18,4,12,3.154,1191,26,4,2247,86073,712,70,27,944,1159,11,83329,47,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,322,4,50,136,74,4,2.346,5,17,3.531,1292,26,3,2408,92702,762,76,28,1010,1234,11,89714,50,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,337,7,35,133,64,6,2.371,6,15,3.311,1392,27,2,2577,100450,837,83,30,1099,1341,11,97237,52,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,374,6,29,103,48,5,2.358,6,14,3.277,1479,28,5,2721,106518,877,88,31,1191,1465,11,103095,55,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,358,5,37,112,62,5,2.194,5,13,3.128,1569,29,3,2885,113357,928,93,32,1262,1553,11,109729,56,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,384,4,26,98,50,4,2.296,3,12,3.417,1658,31,4,3048,119792,973,98,35,1340,1648,11,115966,58,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,375,3,22,112,53,3,2.375,4,15,3.458,1737,32,4,3191,126098,1025,102,37,1402,1724,11,122086,60,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
