t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,321,79,94,146,2,14,8.938,10,8,2.608,33,2,2,75,364,101,0,0,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,236,98,119,187,1,19,9.4,10,9,2.946,63,2,0,130,559,148,0,0,107,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,180,108,124,228,0,24,9.875,10,8,2.753,92,4,1,191,754,198,0,0,159,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,128,119,138,255,4,22,8.962,10,11,3.138,111,4,1,244,937,251,0,0,213,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,115,126,127,272,1,26,9.963,10,7,2.569,146,4,0,309,1144,314,0,0,282,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,119,131,104,286,1,25,9.346,10,9,2.863,171,4,1,364,1309,362,0,0,345,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,98,138,65,339,2,27,9,10,13,3.227,182,4,1,418,1407,392,0,0,372,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,145,120,86,289,4,28,8,10,16,3.624,230,4,1,484,1632,455,0,0,476,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,115,126,114,285,0,25,10,10,6,2.085,267,5,0,556,1910,530,0,0,564,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,111,135,75,319,0,27,9.519,10,10,2.814,280,5,1,616,2027,572,0,0,611,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,114,140,73,313,1,24,9.56,10,8,2.738,312,5,0,677,2207,621,0,0,683,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,83,139,86,332,1,27,9.714,10,7,2.652,340,5,1,735,2360,671,0,0,736,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,102,136,65,337,1,22,9.696,10,7,2.653,370,6,0,807,2507,714,0,0,806,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,91,133,79,337,3,27,8.7,10,12,3.27,398,6,0,862,2649,757,0,0,860,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,90,145,86,319,5,29,7.529,10,18,3.806,432,6,0,922,2840,820,0,0,938,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
