t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,253,202,67,518,11,68,5.291,8,24,3.016,186,7,44,610,1432,415,13,0,335,207,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,290,192,84,474,10,68,5.167,8,25,3.157,338,8,42,1074,2235,666,32,0,753,472,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,294,202,74,470,5,70,5.12,8,23,2.859,468,9,50,1457,2926,899,46,0,1102,679,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,357,173,82,428,5,71,5.053,8,20,2.695,623,11,57,1878,3672,1155,64,0,1481,943,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,370,171,77,422,9,66,4.853,8,26,2.774,756,11,52,2274,4370,1391,89,0,1846,1171,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,392,158,77,413,6,68,5.041,8,21,2.346,928,11,54,2715,5170,1687,107,0,2247,1421,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,344,164,82,450,7,79,4.977,8,23,2.761,1096,12,51,3162,5997,1988,131,0,2637,1644,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,353,178,84,425,5,74,4.962,8,16,2.27,1250,12,58,3578,6772,2261,153,0,3031,1876,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,398,157,86,399,9,72,4.691,8,19,2.567,1403,12,48,3950,7467,2519,170,0,3394,2080,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,395,161,90,394,9,71,4.737,7,21,2.636,1544,14,53,4294,8132,2777,192,0,3715,2266,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,412,151,77,400,3,75,4.808,5,19,2.339,1715,14,45,4680,8889,3075,209,0,4097,2476,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,415,156,80,389,9,72,4.741,5,13,2.174,1840,16,50,5001,9489,3303,235,0,4388,2665,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,370,165,94,411,10,76,4.721,5,23,2.882,1969,16,52,5357,10154,3570,253,0,4703,2838,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,379,157,102,402,15,75,4.6,5,22,2.945,2139,17,42,5778,10935,3863,270,0,5095,3059,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,416,155,82,387,9,71,4.688,5,21,2.627,2308,19,51,6215,11731,4164,285,0,5510,3295,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,398,163,74,405,8,77,4.671,5,19,2.565,2428,19,55,6513,12304,4403,307,0,5792,3454,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,340,177,85,438,1,85,4.907,5,19,2.408,2561,21,55,6887,13019,4691,324,0,6128,3626,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,403,165,87,385,3,71,4.865,5,17,2.274,2703,22,53,7251,13709,4958,348,0,6485,3857,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,397,166,83,394,4,75,4.797,5,19,2.457,2878,22,51,7687,14529,5274,368,0,6880,4103,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,386,160,84,410,11,74,4.706,5,17,2.434,3003,22,55,8019,15157,5532,379,0,7175,4279,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,397,158,96,389,7,74,4.716,5,22,2.831,3149,23,49,8385,15838,5796,396,0,7513,4477,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,403,163,71,403,8,71,4.734,5,16,2.072,3298,23,54,8742,16515,6066,425,0,7850,4685,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,396,162,79,403,9,74,4.687,5,17,2.347,3448,23,54,9090,17211,6338,445,0,8184,4885,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,421,145,86,388,12,64,4.684,5,16,2.216,3577,24,49,9425,17832,6589,467,0,8519,5061,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,407,161,75,397,5,73,4.833,5,12,1.841,3721,24,52,9801,18555,6868,490,0,8858,5266,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
