t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,286,85,115,154,3,15,9.444,10,7,2.37,19,1,3,74,358,93,0,0,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,178,108,139,215,2,23,9.16,10,10,2.923,37,2,1,134,580,157,0,0,74,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,167,124,120,229,0,23,9.174,10,10,2.98,72,3,1,201,792,216,0,0,148,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,84,152,125,279,1,21,10,10,6,2.369,81,3,2,257,940,275,0,0,176,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,119,140,112,269,0,26,8.885,10,11,3.152,112,3,2,307,1069,315,0,0,248,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,154,125,122,239,1,26,9.407,10,10,3.052,157,3,0,355,1245,358,0,0,336,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,177,122,121,220,2,20,9.273,10,9,2.881,192,5,0,416,1443,415,0,0,419,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,148,129,140,223,5,23,9.036,10,11,3.084,221,5,1,468,1621,475,0,0,485,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,157,131,114,238,2,23,9.48,10,8,2.694,250,5,2,534,1794,519,0,0,556,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,123,132,141,244,0,27,10,10,6,2.528,282,5,1,592,2003,574,0,0,628,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,112,138,102,288,2,25,9.074,10,11,3.186,291,5,2,650,2096,614,0,0,666,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,100,150,87,303,0,22,9.591,10,8,2.79,311,5,1,713,2261,669,0,0,733,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,101,150,78,311,4,24,8.5,10,12,3.339,333,5,0,768,2383,706,0,0,786,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,101,154,84,301,1,22,9.652,10,7,2.653,357,5,2,823,2529,750,0,0,851,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,123,136,86,295,3,27,8,10,15,3.565,393,5,0,888,2669,800,0,0,918,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
