t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,406,49,85,100,4,12,8.125,10,10,3.156,27,2,2,58,262,76,0,0,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,350,61,99,130,5,15,7.7,10,13,3.441,47,3,2,115,418,117,0,0,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,379,55,84,122,3,13,8.625,10,9,2.906,91,4,2,189,611,166,0,0,163,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,417,48,88,87,3,13,8.375,10,10,3.078,133,4,1,248,797,219,0,0,248,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,409,51,78,102,6,11,7.471,10,9,2.94,158,4,0,318,971,262,0,0,308,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,325,74,95,146,2,15,9.353,10,6,2.336,178,4,1,390,1169,314,0,0,349,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,327,73,102,138,4,18,8.273,10,8,2.641,215,4,0,456,1356,369,0,0,422,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,278,86,124,152,1,19,9.85,10,5,2.064,237,4,1,510,1529,409,0,0,467,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,229,93,134,184,3,19,9.136,10,7,2.513,264,4,0,579,1717,460,0,0,523,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,145,113,150,232,1,24,9.88,10,5,2.113,279,5,0,644,1881,507,0,0,558,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,153,108,114,265,2,25,9.296,10,8,2.488,295,5,1,711,2007,544,0,0,608,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,132,119,124,265,0,26,10,10,4,1.964,324,5,3,772,2188,602,0,0,669,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,140,110,117,273,2,24,9.885,10,5,2.093,353,5,0,853,2347,648,0,0,727,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,114,124,105,297,1,22,10,10,4,1.985,368,7,1,912,2487,686,0,0,764,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,150,114,115,261,2,27,9.207,10,10,2.845,392,7,0,961,2635,725,0,0,826,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
